,State,Year,Population,CO2 Emissions (Millions of tonnes),PPP,GDP,Average Salary,Average Disposable Income,Violent Crimes Committed,Unemployment Rate,Hospital Count,Traffic Fatalities,Air Quality Index
304,California,1980,23667902,344.4010554528435,,,11950.0,10439.0,,6.9,,,54.02439024390244
305,California,1981,24277113,334.4838259898127,,,13150.0,11510.0,,7.43,,,55.02325581395349
306,California,1982,24886325,299.1090558220279,,,13785.0,12157.0,,10.06,,,51.73170731707317
307,California,1983,25495537,293.8182023607276,,,14587.0,12901.0,,9.83,,,49.85
308,California,1984,26104749,315.7955985139932,,,15877.0,14028.0,,7.76,,,54.45
309,California,1985,26713961,320.7219525559479,,,16788.0,14748.0,,7.18,,,55.048780487804876
310,California,1986,27323173,306.7415383846971,,,17581.0,15460.0,,6.77,,,55.0
311,California,1987,27932385,335.9415587990718,,,18418.0,16009.0,,5.82,,,53.10204081632653
312,California,1988,28541597,344.8251625049814,,,19590.0,17190.0,,5.28,,,53.372549019607845
313,California,1989,29150809,359.510019950868,,,20542.0,17850.0,,5.09,,,52.64
314,California,1990,29760021,360.3355912006328,,,21483.0,18709.0,,5.79,,,49.15686274509804
315,California,1991,30171183,349.0153075713663,,,21877.0,19273.0,,7.82,,,49.490196078431374
316,California,1992,30582346,352.8425676582984,,,22664.0,20121.0,,9.35,,,48.90196078431372
317,California,1993,30993509,342.125962194927,,,22990.0,20414.0,,9.53,,,48.4
318,California,1994,31404671,359.0400303043343,,,23556.0,20888.0,,8.65,,,50.0188679245283
319,California,1995,31815834,348.4837136010242,,,24596.0,21682.0,,7.89,,,46.888888888888886
320,California,1996,32226997,349.515993849425,,,25864.0,22544.0,,7.35,,,44.892857142857146
321,California,1997,32638159,352.3460950980908,,1441226.4,26979.0,23262.0,,6.41,,,44.160714285714285
322,California,1998,33049322,362.2031659419279,,1538612.3,28901.0,24763.0,,5.93,,,42.57142857142857
323,California,1999,33460485,365.6294692996157,,1655438.5,30529.0,25769.0,,5.27,395.0,,51.55357142857143
324,California,2000,33871648,382.0476170703773,,1784320.6,33175.0,27424.0,,4.92,389.0,,48.5
325,California,2001,34209878,385.3093939057229,,1784567.7,33915.0,28677.0,,5.47,384.0,,50.03636363636364
326,California,2002,34548109,383.729082662956,,1821509.5,34047.0,29843.0,,6.76,383.0,,52.574074074074076
327,California,2003,34886340,374.0042599098739,,1895287.6,35191.0,31148.0,,6.89,370.0,,51.7037037037037
328,California,2004,35224571,391.9671315161794,,1956745.5,36969.0,32732.0,,6.22,361.0,,51.490566037735846
329,California,2005,35562802,388.8458602886592,,2042141.0,38737.0,33772.0,,5.38,357.0,11129.0,48.113207547169814
330,California,2006,35901032,397.5303260172186,,2120435.4,41454.0,35966.0,,4.92,357.0,,49.716981132075475
331,California,2007,36239263,402.3130907817424,,2168940.4,43070.0,37131.0,,5.31,355.0,,51.0
332,California,2008,36577494,383.7963832039053,111.187,2192331.8,43391.0,37601.0,185350.0,7.3,352.0,,53.094339622641506
333,California,2009,36915725,369.8014525212097,110.629,2110679.4,41660.0,37290.0,174639.0,11.54,343.0,,50.18867924528302
334,California,2010,37253956,356.1373031813891,109.665,2153852.8,43137.0,38364.0,164087.0,12.46,343.0,,48.75471698113208
335,California,2011,37482382,341.8289554666699,109.472,2192887.2,45508.0,39963.0,154874.0,11.89,345.0,,53.31481481481482
336,California,2012,37710809,347.8948260630518,109.649,2255437.3,47793.0,41887.0,160901.0,10.52,349.0,,52.25925925925926
337,California,2013,37939236,348.2941129534569,109.638,2340335.3,48074.0,41447.0,151871.0,9.03,347.0,,53.48148148148148
338,California,2014,38167662,343.9677647586133,109.887,2428675.7,50617.0,43466.0,151579.0,7.57,344.0,11804.0,52.51851851851852
339,California,2015,38396089,349.6599946241604,110.644,2545979.5,53816.0,45853.0,166710.0,6.22,342.0,12544.0,52.648148148148145
340,California,2016,38624516,351.1640675505194,109.866,2623711.7,55862.0,47720.0,174751.0,5.52,341.0,13213.0,50.074074074074076
341,California,2017,38852942,354.4720390329474,110.925,2740550.3,58214.0,49753.0,178588.0,4.83,362.0,13840.0,52.56603773584906
342,California,2018,39081369,356.6807924197312,111.972,2850970.3,60984.0,52048.0,176969.0,4.26,359.0,14153.0,52.56603773584906
343,California,2019,39309796,356.5131977418893,111.132,2969609.0,64219.0,54899.0,173320.0,4.1,359.0,15116.0,46.716981132075475
344,California,2020,39538223,301.9629996965288,111.941,2933320.2,70065.0,60024.0,173941.0,10.2,353.0,18357.0,51.84905660377358
345,California,2021,39244250,324.079546039191,111.868,3154188.6,76887.0,64407.0,36704.0,7.32,358.0,879.0,51.264150943396224
346,California,2022,39286146,326.2053606609389,112.566,3184007.8,76741.0,62443.0,194491.0,4.18,355.0,1168.0,49.28846153846154
347,California,2023,39303222,,112.581,3248656.6,80771.0,68728.0,201928.0,,,,47.65384615384615
348,California,2024,39294817,,,3365083.3,85518.0,72736.0,,,,,43.72549019607843
349,California,2025,39260269,,,,,,,,,,
350,California,2026,39198918,,,,,,,,,,
351,California,2027,39110102,,,,,,,,,,
352,California,2028,38993162,,,,,,,,,,
353,California,2029,38847435,,,,,,,,,,
354,California,2030,38672261,,,,,,,,,,
355,Colorado,1960,1753947,,,,2461.0,2184.0,,,,,
356,Colorado,1961,1799278,,,,2540.0,2255.0,,,,,
357,Colorado,1962,1844609,,,,2602.0,2314.0,,,,,
358,Colorado,1963,1889940,,,,2673.0,2377.0,,,,,
359,Colorado,1964,1935271,,,,2779.0,2520.0,,,,,
360,Colorado,1965,1980603,,,,2942.0,2664.0,,,,,
361,Colorado,1966,2025934,,,,3127.0,2812.0,,,,,
362,Colorado,1967,2071265,,,,3294.0,2951.0,,,,,
363,Colorado,1968,2116596,,,,3539.0,3137.0,,,,,
364,Colorado,1969,2161927,,,,3896.0,3409.0,,,,,
365,Colorado,1970,2207259,43.05766094074217,,,4290.0,3800.0,,,,,
366,Colorado,1971,2275529,43.62858120057646,,,4671.0,4160.0,,,,,
367,Colorado,1972,2343800,47.50942838418725,,,5064.0,4452.0,,,,,
368,Colorado,1973,2412070,51.11247364769481,,,5579.0,4923.0,,,,,
369,Colorado,1974,2480341,50.519444944912,,,6142.0,5396.0,,,,,
370,Colorado,1975,2548611,51.83380652497676,,,6670.0,5939.0,,,,,
371,Colorado,1976,2616882,55.16568887273615,,,7211.0,6385.0,,5.92,,,
372,Colorado,1977,2685152,58.33999803620809,,,7854.0,6904.0,,6.35,,,
373,Colorado,1978,2753423,58.471685578622,,,8824.0,7733.0,,5.56,,,
374,Colorado,1979,2821693,58.92729088893578,,,9818.0,8548.0,,4.62,,,
375,Colorado,1980,2889964,58.37105613264269,,,11019.0,9590.0,,5.88,,,43.5
376,Colorado,1981,2930407,57.37983266734698,,,12372.0,10700.0,,5.64,,,43.7
377,Colorado,1982,2970850,58.55972502988225,,,13218.0,11417.0,,7.61,,,42.6
378,Colorado,1983,3011293,56.79458588567405,,,13943.0,12352.0,,7.12,,,44.0
379,Colorado,1984,3051736,60.51233965133625,,,15009.0,13341.0,,5.49,,,43.1
380,Colorado,1985,3092179,61.1754299235638,,,15720.0,13941.0,,5.98,,,37.94117647058823
381,Colorado,1986,3132622,60.35049041561929,,,16185.0,14406.0,,7.52,,,42.25
382,Colorado,1987,3173065,60.96525787456591,,,16617.0,14732.0,,7.54,,,38.333333333333336
383,Colorado,1988,3213508,63.25760148386001,,,17620.0,15671.0,,6.42,,,34.43478260869565
384,Colorado,1989,3253951,64.54691127437707,,,18903.0,16688.0,,5.58,,,33.791666666666664
385,Colorado,1990,3294394,65.78982045789857,,,19843.0,17460.0,,5.13,,,29.62962962962963
386,Colorado,1991,3395080,67.46737538614882,,,20558.0,18130.0,,5.28,,,31.11111111111111
387,Colorado,1992,3495767,68.52016922656956,,,21600.0,19052.0,,6.09,,,30.928571428571427
388,Colorado,1993,3596454,72.04460287222835,,,22608.0,19891.0,,5.38,,,33.07692307692308
389,Colorado,1994,3697140,72.566282382797,,,23586.0,20694.0,,4.14,,,32.25
390,Colorado,1995,3797827,72.66560411184103,,,24948.0,21883.0,,4.02,,,30.82758620689655
391,Colorado,1996,3898514,75.63197266317084,,,26269.0,22858.0,,4.17,,,30.482758620689655
392,Colorado,1997,3999200,75.79806833249302,,189445.6,27554.0,23760.0,,3.36,,,29.79310344827586
393,Colorado,1998,4099887,78.1002166523413,,206449.1,29776.0,25540.0,,3.62,,,31.275862068965516
394,Colorado,1999,4200574,80.18011411314254,,221040.8,31167.0,26610.0,,3.02,67.0,,30.366666666666667
395,Colorado,2000,4301261,85.25135618169755,,238739.3,33872.0,28739.0,,2.74,69.0,,31.133333333333333
396,Colorado,2001,4374054,92.98414700246636,,242650.1,34812.0,29944.0,,3.82,66.0,,30.766666666666666
397,Colorado,2002,4446848,91.26924237625828,,243701.9,34405.0,30322.0,,5.68,68.0,,32.357142857142854
398,Colorado,2003,4519641,90.68429138493408,,246017.4,34757.0,31014.0,,6.11,68.0,,32.17857142857143
399,Colorado,2004,4592435,93.22972121583564,,250069.3,35753.0,31909.0,,5.57,70.0,,30.464285714285715
400,Colorado,2005,4665228,95.43940621547269,,261992.9,37619.0,33187.0,,5.08,71.0,1947.0,31.75
401,Colorado,2006,4738022,96.28031927853196,,268190.8,39869.0,34870.0,,4.27,73.0,,32.42857142857143
402,Colorado,2007,4810815,98.94670689095004,,278733.8,41760.0,36275.0,,3.7,75.0,,38.58620689655172
403,Colorado,2008,4883609,97.03929710728453,103.302,281803.3,42961.0,37580.0,17356.0,4.88,78.0,,37.36666666666667
404,Colorado,2009,4956402,92.84102129654728,102.351,275659.1,40258.0,36237.0,16885.0,7.88,81.0,,36.03125
405,Colorado,2010,5029196,95.5456421980441,100.594,279385.6,40827.0,36522.0,16644.0,9.14,80.0,,37.46875
406,Colorado,2011,5103647,92.13587596465902,103.391,283963.8,43735.0,38647.0,15923.0,8.69,82.0,,39.6875
407,Colorado,2012,5178099,90.82009411774688,103.152,289339.5,45495.0,40250.0,15755.0,8.0,82.0,,41.096774193548384
408,Colorado,2013,5252551,91.67482939386484,103.118,301484.1,47088.0,41359.0,15896.0,6.75,82.0,,40.36666666666667
409,Colorado,2014,5327003,92.30546369006925,103.076,315399.0,50251.0,44034.0,16304.0,4.98,82.0,2517.0,37.233333333333334
410,Colorado,2015,5401455,90.79349672819974,103.084,330526.1,51401.0,44772.0,17288.0,3.74,81.0,2725.0,36.096774193548384
411,Colorado,2016,5475906,87.85021932599261,102.713,337685.2,51312.0,44521.0,18907.0,3.13,79.0,2880.0,36.03125
412,Colorado,2017,5550358,88.16631980889132,102.957,350209.1,54176.0,47191.0,20869.0,2.61,89.0,3037.0,37.4375
413,Colorado,2018,5624810,89.412317926004,100.29,365204.5,57798.0,50732.0,23021.0,3.05,89.0,3049.0,40.27272727272727
414,Colorado,2019,5699262,91.09926526074996,102.499,383725.6,61278.0,53664.0,22269.0,2.67,90.0,3085.0,38.096774193548384
415,Colorado,2020,5773714,79.26408731398486,103.766,380188.8,64671.0,56963.0,25275.0,6.77,91.0,3647.0,38.25806451612903
416,Colorado,2021,5890938,84.6632576613188,102.815,406451.9,71676.0,62177.0,28047.0,5.46,91.0,4206.0,39.70967741935484
417,Colorado,2022,5969958,88.68517254583907,102.257,418818.8,76544.0,65185.0,29309.0,3.02,92.0,4268.0,39.225806451612904
418,Colorado,2023,6048682,,101.382,437056.0,79746.0,69897.0,28408.0,,,,41.46666666666667
419,Colorado,2024,6127078,,,445302.4,82705.0,72377.0,,,,,40.18518518518518
420,Colorado,2025,6205115,,,,,,,,,,
421,Colorado,2026,6282761,,,,,,,,,,
422,Colorado,2027,6359982,,,,,,,,,,
423,Colorado,2028,6436747,,,,,,,,,,
424,Colorado,2029,6513024,,,,,,,,,,
425,Colorado,2030,6588781,,,,,,,,,,
426,Connecticut,1960,2535234,,,,2860.0,2499.0,,,,,
427,Connecticut,1961,2584881,,,,2978.0,2612.0,,,,,
428,Connecticut,1962,2634529,,,,3108.0,2722.0,,,,,
429,Connecticut,1963,2684176,,,,3187.0,2777.0,,,,,
430,Connecticut,1964,2733824,,,,3336.0,2963.0,,,,,
431,Connecticut,1965,2783471,,,,3514.0,3100.0,,,,,
432,Connecticut,1966,2833119,,,,3797.0,3323.0,,,,,
433,Connecticut,1967,2882766,,,,4118.0,3575.0,,,,,
434,Connecticut,1968,2932414,,,,4328.0,3689.0,,,,,
435,Connecticut,1969,2982061,,,,4898.0,4144.0,,,,,
436,Connecticut,1970,3031709,47.83972310545766,,,5158.0,4485.0,,,,,
437,Connecticut,1971,3039295,45.90161123060155,,,5394.0,4764.0,,,,,
438,Connecticut,1972,3046882,47.22293155949085,,,5800.0,5050.0,,,,,
439,Connecticut,1973,3054469,48.58580851485169,,,6319.0,5537.0,,,,,
440,Connecticut,1974,3062055,45.4339668444636,,,6879.0,6024.0,,,,,
441,Connecticut,1975,3069642,41.69595150804678,,,7367.0,6547.0,,,,,
442,Connecticut,1976,3077229,43.44147167736342,,,7951.0,6974.0,,9.18,,,
443,Connecticut,1977,3084815,43.05984572556156,,,8752.0,7678.0,,6.99,,,
444,Connecticut,1978,3092402,43.97797655259578,,,9720.0,8441.0,,5.29,,,
445,Connecticut,1979,3099989,42.03447616469526,,,10909.0,9398.0,,5.08,,,
446,Connecticut,1980,3107576,40.14530240194355,,,12371.0,10598.0,,5.67,,,63.333333333333336
447,Connecticut,1981,3125530,35.37190116015186,,,13800.0,11767.0,,6.2,,,54.833333333333336
448,Connecticut,1982,3143484,35.40087915980148,,,14852.0,12646.0,,6.86,,,58.166666666666664
449,Connecticut,1983,3161438,34.77324979351472,,,15797.0,13799.0,,6.01,,,59.833333333333336
450,Connecticut,1984,3179392,37.9665315219297,,,17536.0,15399.0,,4.65,,,50.166666666666664
451,Connecticut,1985,3197346,37.86313894991627,,,18723.0,16298.0,,4.39,,,48.666666666666664
452,Connecticut,1986,3215300,39.52550616719569,,,20007.0,17318.0,,3.76,,,45.666666666666664
453,Connecticut,1987,3233254,39.72147379812496,,,21590.0,18491.0,,3.13,,,46.5
454,Connecticut,1988,3251208,42.2405285497729,,,23717.0,20591.0,,2.88,,,38.5
455,Connecticut,1989,3269162,43.72424280642984,,,25633.0,22273.0,,3.6,,,38.625
456,Connecticut,1990,3287116,40.43993887355042,,,26392.0,23005.0,,4.93,,,35.5
457,Connecticut,1991,3298960,39.63442521023386,,,26615.0,23226.0,,6.55,,,39.75
458,Connecticut,1992,3310805,40.07155127447993,,,28540.0,24644.0,,7.33,,,35.125
459,Connecticut,1993,3322650,38.07147601995104,,,29390.0,25270.0,,6.48,,,38.75
460,Connecticut,1994,3334495,37.38657573925597,,,30153.0,25923.0,,5.54,,,42.5
461,Connecticut,1995,3346340,36.70960474738827,,,31733.0,27096.0,,5.31,,,39.875
462,Connecticut,1996,3358185,39.4151830424062,,,33122.0,27794.0,,5.2,,,39.0
463,Connecticut,1997,3370030,42.3151817194575,,205965.2,35017.0,28981.0,,4.68,,,41.25
464,Connecticut,1998,3381875,39.90700934419919,,212255.0,37638.0,30870.0,,3.24,,,42.125
465,Connecticut,1999,3393720,41.15880921933168,,218860.0,39479.0,32285.0,,2.46,35.0,,44.5
466,Connecticut,2000,3405565,42.74895061313894,,233874.2,42857.0,34766.0,,2.11,35.0,,42.5
467,Connecticut,2001,3422418,41.5658036941953,,236338.1,45032.0,36660.0,,2.88,35.0,,45.75
468,Connecticut,2002,3439271,40.04153079608418,,234307.3,44656.0,37949.0,,4.4,35.0,,46.625
469,Connecticut,2003,3456124,42.95377174384425,,236719.1,44898.0,38568.0,,5.45,34.0,,46.25
470,Connecticut,2004,3472977,44.69002429136625,,252680.8,47098.0,40352.0,,5.09,35.0,,43.125
471,Connecticut,2005,3489831,43.88263172041239,,258203.7,49424.0,41636.0,,4.8,36.0,1134.0,44.625
472,Connecticut,2006,3506684,40.89841542227165,,269478.6,53224.0,44621.0,,4.42,35.0,,42.75
473,Connecticut,2007,3523537,40.11541576980935,,278485.4,57112.0,47307.0,,4.45,34.0,,44.125
474,Connecticut,2008,3540390,37.64297433857317,110.466,277793.2,60543.0,50944.0,10739.0,5.65,35.0,,43.875
475,Connecticut,2009,3557243,35.91573701505529,110.829,265530.8,59586.0,52338.0,10587.0,8.33,35.0,,38.875
476,Connecticut,2010,3574097,36.40459175320904,107.003,266773.4,61392.0,53613.0,10088.0,9.56,34.0,,41.875
477,Connecticut,2011,3577517,34.96592025607755,107.87,261555.8,62964.0,54085.0,9891.0,9.02,35.0,,41.5
478,Connecticut,2012,3580937,34.1976490314926,107.542,263649.9,63556.0,54461.0,10210.0,8.36,34.0,,46.625
479,Connecticut,2013,3584357,34.53227785336121,107.703,258911.0,62000.0,51845.0,9345.0,7.95,33.0,,47.875
480,Connecticut,2014,3587777,34.87003981929947,107.01,260605.8,64484.0,53970.0,8582.0,6.62,32.0,1642.0,45.125
481,Connecticut,2015,3591197,36.19287704005605,107.612,268869.8,66222.0,55283.0,7944.0,5.62,32.0,1799.0,44.5
482,Connecticut,2016,3594617,33.92855959013171,107.521,268196.2,67551.0,56979.0,8181.0,4.87,32.0,1978.0,42.875
483,Connecticut,2017,3598037,33.7074655979387,107.18,273875.1,69147.0,58242.0,8200.0,4.42,32.0,2078.0,40.625
484,Connecticut,2018,3601457,37.23955621618657,104.057,274582.8,72159.0,61208.0,7513.0,3.88,32.0,2054.0,39.875
485,Connecticut,2019,3604877,36.49493995869391,103.941,275225.4,74176.0,62942.0,6627.0,3.61,31.0,2197.0,41.125
486,Connecticut,2020,3608298,33.6528108017636,105.091,260765.2,76779.0,65240.0,6603.0,7.97,31.0,2447.0,41.0
487,Connecticut,2021,3681713,36.33157405147661,102.828,269838.7,81692.0,68404.0,6282.0,6.29,31.0,2644.0,40.375
488,Connecticut,2022,3699338,37.04187257053167,106.226,278975.9,84777.0,68958.0,5631.0,4.16,31.0,2640.0,40.5
489,Connecticut,2023,3717660,,103.689,286628.4,89307.0,75574.0,5573.0,,,,41.625
490,Connecticut,2024,3736713,,,294027.6,93235.0,78820.0,,,,,39.625
491,Connecticut,2025,3756528,,,,,,,,,,
492,Connecticut,2026,3777140,,,,,,,,,,
493,Connecticut,2027,3798582,,,,,,,,,,
494,Connecticut,2028,3820887,,,,,,,,,,
495,Connecticut,2029,3844088,,,,,,,,,,
496,Connecticut,2030,3868218,,,,,,,,,,
497,Delaware,1960,446292,,,,2873.0,2414.0,,,,,
498,Delaware,1961,456473,,,,2888.0,2441.0,,,,,
499,Delaware,1962,466654,,,,3014.0,2518.0,,,,,
500,Delaware,1963,476835,,,,3140.0,2647.0,,,,,
501,Delaware,1964,487016,,,,3302.0,2789.0,,,,,
502,Delaware,1965,497198,,,,3561.0,3004.0,,,,,
503,Delaware,1966,507379,,,,3687.0,3122.0,,,,,
504,Delaware,1967,517560,,,,3868.0,3289.0,,,,,
505,Delaware,1968,527741,,,,4148.0,3503.0,,,,,
506,Delaware,1969,537922,,,,4521.0,3753.0,,,,,
507,Delaware,1970,548104,16.05156686423583,,,4724.0,3949.0,,,,,
508,Delaware,1971,552727,15.9073611439613,,,5032.0,4248.0,,,,,
509,Delaware,1972,557350,15.99163815667491,,,5446.0,4584.0,,,,,
510,Delaware,1973,561974,17.22157671933111,,,5979.0,5020.0,,,,,
511,Delaware,1974,566597,16.63642752288721,,,6426.0,5412.0,,,,,
512,Delaware,1975,571221,15.5181617404334,,,6844.0,5848.0,,,,,
513,Delaware,1976,575844,16.13181943337753,,,7430.0,6258.0,,8.6,,,
514,Delaware,1977,580467,16.11636295321536,,,7971.0,6721.0,,8.18,,,
515,Delaware,1978,585091,16.1625342013913,,,8696.0,7335.0,,7.07,,,
516,Delaware,1979,589714,17.05691340314875,,,9549.0,7985.0,,6.98,,,
517,Delaware,1980,594338,17.46589060331297,,,10815.0,9034.0,,7.52,,,51.333333333333336
518,Delaware,1981,601521,16.33492881677676,,,11886.0,9851.0,,7.78,,,21.5
519,Delaware,1982,608704,14.68718437633804,,,12720.0,10689.0,,8.36,,,33.0
520,Delaware,1983,615887,17.6580161634948,,,13431.0,11431.0,,7.9,,,56.0
521,Delaware,1984,623070,18.42544678488671,,,14643.0,12541.0,,6.22,,,45.666666666666664
522,Delaware,1985,630253,17.35693844614289,,,15727.0,13473.0,,5.15,,,50.333333333333336
523,Delaware,1986,637436,17.13732357151945,,,16492.0,14101.0,,4.18,,,44.333333333333336
524,Delaware,1987,644619,17.90383043361627,,,17490.0,15021.0,,3.03,,,48.333333333333336
525,Delaware,1988,651802,18.49497201536373,,,18912.0,16345.0,,2.98,,,46.333333333333336
526,Delaware,1989,658985,17.75529417693773,,,20692.0,17854.0,,3.31,,,47.0
527,Delaware,1990,666168,17.75585228153303,,,21462.0,18508.0,,4.41,,,45.0
528,Delaware,1991,677911,17.64146911146369,,,22276.0,19403.0,,5.92,,,42.666666666666664
529,Delaware,1992,689654,17.53727515110461,,,22808.0,19898.0,,5.22,,,37.333333333333336
530,Delaware,1993,701397,18.89950637246677,,,23300.0,20298.0,,4.91,,,44.666666666666664
531,Delaware,1994,713140,18.25757822874122,,,23912.0,20716.0,,4.7,,,45.0
532,Delaware,1995,724884,17.46719839911531,,,24882.0,21565.0,,4.27,,,44.0
533,Delaware,1996,736627,18.10321492310482,,,26190.0,22518.0,,4.95,,,42.0
534,Delaware,1997,748370,16.79630051678226,,51267.0,27022.0,22957.0,,4.01,,,43.333333333333336
535,Delaware,1998,760113,16.14340854174853,,56487.0,29444.0,25109.0,,3.49,,,46.666666666666664
536,Delaware,1999,771856,16.34501086620962,,60866.2,31119.0,26670.0,,3.28,6.0,,55.0
537,Delaware,2000,783600,16.64839665179764,,63388.8,33810.0,29217.0,,3.61,5.0,,54.333333333333336
538,Delaware,2001,795033,15.96906696761462,,65724.8,36917.0,32112.0,,3.58,5.0,,57.666666666666664
539,Delaware,2002,806466,15.81027967244112,,63702.5,37660.0,33512.0,,4.27,6.0,,56.666666666666664
540,Delaware,2003,817900,16.52816038413558,,64316.8,37985.0,34060.0,,4.47,6.0,,52.0
541,Delaware,2004,829333,16.55168316897281,,67735.5,38843.0,34710.0,,4.3,6.0,,53.333333333333336
542,Delaware,2005,840767,17.33304639656374,,66381.2,39133.0,34406.0,,4.51,6.0,293.0,55.333333333333336
543,Delaware,2006,852200,16.21825628943576,,68411.8,40736.0,35794.0,,3.91,6.0,,54.0
544,Delaware,2007,863633,17.09346297390094,,68132.4,41539.0,36453.0,,3.61,6.0,,53.333333333333336
545,Delaware,2008,875067,16.15939920488392,100.826,65771.3,41254.0,36279.0,6187.0,5.03,7.0,,53.333333333333336
546,Delaware,2009,886500,11.91198768843855,102.125,69186.2,41056.0,37190.0,5708.0,8.34,7.0,,47.666666666666664
547,Delaware,2010,897934,13.06307834192315,101.547,68291.9,41100.0,37145.0,5607.0,8.66,7.0,,49.0
548,Delaware,2011,907135,13.83957286109759,100.392,71103.5,43779.0,39039.0,5146.0,7.61,7.0,,46.333333333333336
549,Delaware,2012,916336,14.56143161128779,99.53,70562.4,43771.0,39103.0,5049.0,7.07,7.0,,46.666666666666664
550,Delaware,2013,925538,14.00107192567906,98.591,68656.8,43943.0,38989.0,4635.0,6.61,7.0,,47.0
551,Delaware,2014,934739,13.73414156628323,99.704,73961.7,45359.0,40291.0,4568.0,5.61,7.0,425.0,49.666666666666664
552,Delaware,2015,943941,13.85641269115299,97.946,76211.2,47238.0,41771.0,4764.0,4.79,7.0,449.0,47.0
553,Delaware,2016,953142,14.3622933989451,98.499,71941.4,48186.0,42636.0,4861.0,4.52,7.0,516.0,45.666666666666664
554,Delaware,2017,962343,13.7127444082009,98.564,69555.6,49997.0,44182.0,4376.0,4.47,8.0,608.0,45.333333333333336
555,Delaware,2018,971545,13.93211486682654,99.26,70856.4,52670.0,46705.0,4088.0,3.71,7.0,662.0,44.0
556,Delaware,2019,980746,13.54087538595061,98.822,74627.8,53778.0,47332.0,4113.0,3.59,7.0,728.0,45.0
557,Delaware,2020,989948,12.15864588327677,96.782,72506.8,55497.0,48985.0,4363.0,7.51,7.0,722.0,42.333333333333336
558,Delaware,2021,1017413,12.65958305435424,97.438,74657.1,59619.0,52022.0,4254.0,5.5,8.0,817.0,43.333333333333336
559,Delaware,2022,1029970,12.66498770450616,97.979,77149.2,63890.0,54776.0,3996.0,4.49,8.0,883.0,44.333333333333336
560,Delaware,2023,1042636,,99.253,78014.4,66557.0,58530.0,4070.0,,,,48.333333333333336
561,Delaware,2024,1055409,,,79652.7,69282.0,60826.0,,,,,43.0
